UserId,Skills,YearsOfExperience,EnglishLevel
665095,"javascript, bootstrap, hibernate, jpa, spring mvc, j2ee, oracle db, spring boot, typescript, cloud computing, sybase, cucumber, webpack, spring cloud, jasmine framework, angular, java",9,3
662330,"translator, client–server application",2,0
665325,"tdd, mongodb, oracle db, rest api, microservices, c#, .net",6,3
642468,"branding, design patterns, ux, responsive web design, webdesign, design thinking, ilustrator, art direction, logo design, branding & identity, character design, interface design, responsive layout, character art, illustration and digital painting, vector illustration",20,0
650174,"android, ios, rest api, firebase, retrofit, mvp, material design, git",3,0
659307,"android, javascript, mongodb, nginx, archlinux, apache cordova, php, aws",6,0
657115,"javascript, html5, bootstrap, node.js, materialize, mongodb, web api, ux, react.js, gulp, single-­page applications, front end, express.js, jade, webpack, interface design, mongoose, material ui, redux, es6, pug, sql query, git flow, backend development, angular, jquery, git",7,1
651891,"sql server, english, pl/sql, communication, hard-working, quick learner, energetic efficiency, c#, unity3d - basic, computer maintenance, maintenance and repair, proactive, php",8,3
680103,"javascript, python, react.js, django, microservices, flask, sqlalchemy, react native",4,0
643634,"tdd, ruby on rails, soap, software engineering, rest api, software architecture, data mining, api, heroku, team management, server administration, software designer, project coordination, aws, .net",8,0
669953,"sql, python, c++, mongodb, windows, data science, hadoop, django, cloud computing, tableau, flask, machine learning, scikit-learn, aws redshift, neural networks, numpy, pandas, boost c++ libraries, linux, tensorflow, elastic beanstalk, java, aws",13,2
668182,"html5, postgresql, css3, node.js, angular",4,0
679052,"sql server, spring, java sdk 1.5 1.6 1.7 and 1.8, hibernate, cordova, ionic framework, oracle db, tomcat server, mysql, gradle",16,3
654171,"tdd, sql, ruby on rails, scrum, javascript, spring, uml, jsf, jsp, hibernate, ejb, web development, soap, mongodb, xml, junit, servlets, maven, software development, subversion, groovy, jenkins, kanban, jee, agile methodologies, rest api, continuous integration, test automation, jasper reports, dbunit, swing, continuous delivery, linux, git flow, eclipse, angular, java, git",12,4
635321,"sql, javascript, json, visual studio, react.js, oracle db, ASP.Net MVC, entity framework, c#, ASP.Net Core, linq, angular, jquery, .net",9,4
644825,"azure, sql, iso, testing, active directory, windows server, iis, dns, dhcp, firewall, vmware, virtualization, hyper-v, infrastructure, ospf, ccna, eigrp, tcp/ip, microsoft outlook, workflow, leadership, management, switching, cloud computing, microsoft certified trainer, mcse, cisco technologies, openvpn, ipsec, arm, coaching, teaching, cisco certified networking associate, dfs, pki administration, mct, failover cluster, adsupport, nlb service, training & mentoring",19,4
652381,"sql, sql server, scrum, delphi, pl/sql, excel, pmbok, qlikview, ASP.Net MVC, vba, project management professional, microsoft access, microsoft project, .net",14,3
664705,"c, c++, delphi, excel, jade, electronics engineering, microsoft excel, labview, c#, embedded systems, java",20,2
639215,adobe illustrator,6,0
636057,"branding, digital art, sketch, user experience, user interface, logo design, branding & identity, digital design, adobe creative suite softwares, adobe xd, illustration and digital painting",5,4
660387,"sql, microsoft office, erp, windows, itil v3 foundation, support, communication, kpi development, service desk, help desk support, help desk management, product owner, cobit foundation certified, customer relationship, linux, java, servicenow, sap",11,4
665686,"android, sql, scrum, javascript, python, uml, software development, software engineering, mobile devices, android framework, linux, java, git",11,0
677999,"sql server, active directory, windows, dns, dhcp, microservices, computer network, data center, powershell, vpn, routing, team foundation server, windows server administration, network administration, computer maintenance, aws",2,0
666388,"azure, sql, sql server, active directory, windows, zabbix, oracle db, infrastructure, windows server administration",4,0
648421,"scrum, javascript, python, spring, html5, jsf, jpa, mongodb, oop, spring mvc, servlets, ux, r programming, my sql, jdbc, sqlite, java",5,0
654673,"javascript, spring, html, jsf, jsp, hibernate, ejb, jpa, css, pl/sql, mongodb, jboss, junit, tomcat, jenkins, oracle db, spring boot, rest api, spring data, mysql, jdbc, redis, elasticsearch, nosql, wildfly, spring cloud, linux, java, jquery, git",6,3
634845,"sql server, scrum, javascript, html5, css3, visual studio, oracle db, c#, jax-ws, java, jquery",14,0
665015,"javascript, html5, css3, jaspersoft reports, front end, seam, backend development, angular, java",10,2
645005,"python, spring, c, maven, oracle db, agile methodologies, weblogic server, sql and oracle pl/sql developer, leadership, scrum fundamentals certified credential, backend development, java",6,2
673661,"sql, python, unix, selenium, java",2,3
660533,"javascript, html5, css3, photoshop, angular",8,0
640272,"spring, instrumentation., bootstrap, helpdesk, digital, sun certified java programmer, groovy, jira, unix, 3d studio max html5, redis, lms, archlinux, flask, telecommunication, solaris, bemcss, cisco certified networking associate, android api, algorithms, apache tomcat, docsis, .net",11,0
661532,"javascript, css3, node.js, react.js, es2015, redux, es7, graphql",4,4
676396,"sql, crm, erp, pl/sql, xml, oracle db, oracle ebs consultant, oracle forms, oracle reports",10,0
667136,"javascript, python, mongodb, spring batch, bash script, spring boot, mysql, typescript, redis, elasticsearch, rabbit mq, spark, kafka, php, java, aws, data engineering",6,0
658493,"javascript, html, css, react.js, microservices, front end, es2015, api, es6, react native",4,2
675351,"sql server, javascript, web api, typescript, c#, jquery, .net",7,0
676102,"python, product design, flask, product management, kubernetes, java",9,0
635558,"postgresql, jsf, maven, subversion (tortoisesvn), tomcat server, primefaces framework, glassfish server, weblogic server, japanese, basic android knowledge, eclipse, java",6,0
647601,"javascript, python, unity, html5, sass, front end, virtual reality, backend development, php",12,3
641530,"azure, windows server, windows, itil, apache, iis, dns, dhcp, vmware, weblogic server, hyper-v, exchange server multi-tenant, powershell, red hat, network infrastructure, windows server administration, network administration, mcsa windows server 2012, mcse windows server, project management",13,3
637344,"javascript, wordpress, html5, css3, sass, jekyll, responsive web design, front end, c#, php, jquery",9,0
656072,"android, sql server, windows forms, javascript, python, wcf, html5, wpf, computer graphics, web api, react.js, rendering, django, ASP.Net MVC, typescript, machine learning, opencl, opengl, entity framework, cuda, c++ cli, c#, c++ directx 11, angular, java, .net",7,3
664253,"design patterns, spring mvc, spring batch, svn, junit, maven, jenkins, spring boot, microservices, sonarqube, spring cloud, ec2, java, git, aws",9,0
651148,"scrum, agile project management, waterfall methodology, project management, mobile application development",22,0
656864,"word, excel, communication, powerpoint, writing, time-management and team work skills., primavera, excellent organizational skills, trustworthiness & ethics",10,0
648355,"ddd, sql, sql server, scrum, javascript, uml, wcf, html5, agile development methodology, windows server, xml, asp, visual studio, web services, agile, web api, oracle db, microservices, ASP.Net MVC, entity framework, c#, saas, ASP.Net Core, ajax, angular, jquery, git, .net",10,3
664413,"android, sql server, javascript, html5, oop, cordova, ionic framework, web api, web forms, oracle db, rest api, ASP.Net MVC, sqlite, telerik, ionic2, entity framework, oauth2, iot, dapper, c#, ASP.Net Core, websockets, full stack, mobile development, cordova framework, angular, .net, react native",4,3
658570,"javascript, html5, bootstrap, node.js, mongodb, less / sass, gulp/grunt, github, ionic framework, react.js, npm, bower, scss, typescript, express.js, gitlab, webpack, require.js, mongoose, lodash, redux, es6, flexbox, websockets, yarn, photoshop, angular, jquery",4,0
680315,"android, sql server, wcf, json, wpf, asp, sun certified java programmer, jira, subversion (tortoisesvn), xamarin, ASP.Net MVC, selenium, mind mapping, mvvm, nlp, android api, apache storm, ipython, d3.js, ajax, asp.net ajax control toolkit, training & mentoring, jquery, .net",6,0
669457,"xen, vmware, virtualization, linux servers administration, routers, network administration",6,3
652516,"bitbucket, maven, docker, ansible, jenkins, devops, npm, ibm db2, shell script, db2, cloud computing, git repository, kubernetes, linux, ci/cd automation, aws, teraform",6,3
667259,"swift, objective-c, sqlite, realm, cocoa touch, xcode, coredata, storyboard",8,3
645390,"sql server, javascript, wcf, jsp, wpf, xml, visual basic, asp, spring mvc, jira, iis, 3d studio max html5, vb6, subversion (tortoisesvn), front end, ariba cloud integration, architecture, coding and modularization, offshore, telecommunication, bemcss, android api, apache storm, xslt, ado.net, apache tomcat, oracle soa suite, cms, tsql, django rest, experience with middleware pi, credit recovery, ajax, asp.net ajax control toolkit, backend development, aspose reports, database acces, .net",10,0
643527,"autocad, wcf, postgresql, wpf, soap, node.js, mongodb, digital, xml, subversion (tortoisesvn), statistics, front end, vss, adobe flash, ariba cloud integration, sqlite, architecture, opencv, archlinux, telecommunication, opengl, android api, xslt, ado.net, apple human interface guidelines, computer maintenance, django rest, nprinting, 3d environment artist, kernel development, database acces, http, .net",16,0
672977,"javascript, node.js, mongodb, mongoose",2,0
673769,"tdd, sql, scrum, javascript, postgresql, node.js, mongodb, docker, devops, kanban, rest api, gitlab, redis, kubernetes, ci/cd automation, java, git, aws, terraform, swarm, safe, protobuff, avro, mysql",6,0
640778,"tdd, javascript, html5, css3, node.js, sass, react.js, jasminejs, redux, angular, jquery",8,0
655135,"english, crm, adobe illustrator, adobe indesign, ux, portuguese, adobe dreamweaver, executive relationship, presentation, e-learning, production support, budgetary management, printing production, time-management and team work skills., creative direction, management of projetct, photoshop, websites",20,0
660203,"sql server, uml, bootstrap, crm, asp, 3d studio max html5, data integration - enterprise, google adwords, ariba cloud integration, sdlc audit, telecommunication, bemcss, android api, translator, 70-461 - querying microsoft sql server, ado.net, oracle soa suite, cms, dotnetnuke, ssrs, asp.net ajax control toolkit, aspose reports, database acces, 3d builder, security solutions, training & mentoring, jquery, .net",7,3
637422,"azure, sql server, javascript, html5, css3, typescript, c#, ecmascript, angular, .net",2,0
675204,"go lang, firebase, kubernetes, google cloud",0,0
671058,"sql, javascript, html5, css3, node.js, mongodb, express.js",1,0
640900,"android, tdd, sql, sql server, windows forms, scrum, javascript, uml, c++, html5, json, wpf, erp, node.js, crystal reports, design patterns, xml, visual studio, web services, agile, xsd, iis, kanban, jee, agile methodologies, trello, my sql, leadership, communication, project lead, api, scrum master, operating systems, product owner, desktop applications, c#, team foundation server, visual studio code, cto, ssl certificates, asp.net ajax control toolkit, silverlight 4, digital certificate, project management, android studio, java, git, aws, .net",15,3
654398,"sql, javascript, node.js, docker, react.js, vue.js, front end, go lang, kubernetes, backend development",2,0
675638,"sql server, javascript, wordpress, bootstrap, node.js, less / sass, prototype, django, typescript, sqlite, ionic2, ipython, computer maintenance, php, jquery",4,0
635518,"javascript, wordpress, html5, web development, css3, node.js, mongodb, debian, my sql, express.js, joomla, mongoose, linux, angular, php, jquery",9,0
658640,"android, sql, javascript, python, laravel, spring, english, mvc, html5, json, hibernate, jpa, css3, node.js, mongodb, apache, software development, ionic framework, web api, react.js, single-­page applications, spring boot, rest api, portuguese, django, my sql, front end, selenium, spanish, api, flask, nosql, mobile applications, jupyter, ec2, fast learning, full stack, linux, linux debian, backend development, http, mobile application development, embedded linux, angular, php, java, git, aws",6,0
680520,"excel, computer maintenance",6,0
659407,"native brazilian portuguese, communication, customer support, business analysis, customer experience, negotiation capability, requirements analysis, customer relationship, trainer, project coordination, user tests",13,0
650726,"spring, bootstrap, postgresql, ejb, node.js, spring mvc, junit, react.js, primefaces framework, rest api, xamarin, my sql, thymeleaf, grunt; gulp, redux, c#, angular, java, git",5,0
643068,"scrum, javascript, wordpress, testing, html5, bootstrap, css3, google analytics, sass, ionic framework, jira, ux, gulp, responsive web design, office 365, salesforce.com, foundation, cross-browser testing, photoshop, angular, jquery, git",4,3
654024,"c++, html5, postgresql, apache, java se, shell script, problem solving, object orientation, leadership, vba, matlab, teamwork, adianti, requirements analysis, php",8,3
664734,"sql, sql server, javascript, html5, css3, erp, asp, itil, react.js, oracle db, my sql, business intelligence, firebase, it management, business analysis, sap r3, cobol, powerbuilder, microsoft project, it service management, intranet, react native",38,3
674347,"english, research, digital, social media, apache, jira, jenkins, devops, shell script, microsoft word, qa director certified, photography, ariba cloud integration, archlinux, qa, confluence, continuos deployment, public speaking, cisco certified networking associate, it operations, microsoft excel, powerpoint, blogging, apache tomcat, puppet, apache maven, photoshop, git",3,0
657760,"python, docker, django, object orientation, api, secure coding, cyber security, test-driven development (tdd), git",13,4
680973,"3d studio max html5, oracle application-plsql, freebsd, telecommunication, erwin, apache tomcat, database acces, computer vision",21,3
668348,"ruby on rails, javascript, html5, bootstrap, node.js, github, nginx, my sql, express.js, passenger, payments, ajax, angular, jquery, git",4,0
661573,"sql, html5, css3, customer experience, java, git",3,0
656100,"android, tdd, azure, sql, sql server, windows forms, javascript, html5, css3, node.js, web api, oracle db, agile methodologies, xamarin, ASP.Net MVC, entity framework, c#, mvc 4 & 5, ajax, angular, java, jquery, .net",15,1
644572,"business administration, team leadership, computer science, teaching, teamwork, dedication and honesty.",14,0
664496,"ruby on rails, javascript, python, spring, html5, json, postgresql, css3, node.js, mongodb, web services, rest api, vue.js, django, ontologies, express.js, neo4j, architecture, polymer, api, simulation, graph databases, graph theory, kafka, modeling, semantic web, groovy (grails), full stack, linux, java, git",6,1
671723,"it management, sql tuning, it support technician, programmer c++, erp consulting",14,0
666887,"sql, scrum, spring, primefaces, postgresql, jsf, hibernate, jpa, glassfish server, richfaces, quartz, java",6,0
660751,"unity, html5, node.js, heroku, ionic2, c#, angular, php, git",2,0
662659,"laravel, node.js, docker, react.js, mysql, redis, elasticsearch, es6, angular, php",5,4
646078,"spring, microsoft office, web development, oracle db, oracle application-plsql, sql and oracle pl/sql developer, database systems, lotus notes, lotus domino, help desk support, c#, apex developer, requirements analysis, vsts, linux, php, java",8,0
644888,"sql server, javascript, python, microsoft office, sass, data analysis, r programming, data science, data integration - enterprise, itil foundation certified, reporting, iso 20000, tableau, etl, pmp, vbscript, it service management, c#, cobit foundation certified, tsql, ssis, ssrs, data visualisation, sql query, php",2,0
677692,"ruby on rails, python, c, machine learning, java",8,3
533348,"2d, ux, ilustrator, art direction, logo design, artist, visual design, visual identities, video editing, digital painting, character art",10,0
670998,"software development, spring boot, system analysis, sql development, tsql, linux, unix shell scripting, java",7,3
680134,"ddd, sql server, entity framework, c#, ASP.Net Core, unit testing, git, .net",5,3
679806,"android, postgresql, jsp, codeigniter, digital, asp, adobe illustrator, wireframe, django, security assessment and testing, computer engineer, selenium, ariba cloud integration, theorical knowledge in hadoop ecosystem, coding and modularization, xslt, redux, ipython, conversion rate optimization, delphi for ios, mdm, .net compact framework, claims, asp.net ajax control toolkit, photoshop, training & mentoring, logistics, java, jquery, aws",8,0
669910,"azure, javascript, testing, ios, devops, programming, continuous integration, cloud computing, business analysis, test automation, mobile applications, salesforce.com, force.com, saas, aws",8,0
666034,"javascript, web development, node.js, mongodb, ux, react.js, vue.js, express.js, interface design, experience design",5,4
658924,"active directory, dhcp, exchange server multi-tenant, wsus, windows administration",8,0
677358,"android, html5, web development, ios, dreamweaver, analysis, github, ux, programming, strategic planning, change management, project planning, git",7,4
663724,"android, sql server, swift, ios, asp, objective-c, devops, xamarin, mysql, sqlite, kotlin, c#, dart, mobile application development, java, react native",6,3
654235,"laravel, html5, bootstrap, my sql, angular, php",8,3
674877,"ruby on rails, javascript, html5, postgresql, css3, react.js, scss, my sql, front end, elasticsearch, sidekiq, redux, es6",9,4
669047,"android, windows forms, oop, visual studio, web services, software engineering, agile, sharepoint, computer engineer, tfs, business intelligence, business analysis, product owner, c#, hardware integrations, power bi, backend development, java, .net",9,3
679516,"helpdesk, linux sysadmin, mcsa, mcse, linux servers administration, mcp, computer maintenance",17,4
636972,"android, agile development methodology, seo, ux, design thinking, ilustrator, front end, e-commerce, leadership, architecture, joomla, project management professional, startups, saas, people management, photoshop, design user experience, project management",7,4
668048,"android, sql server, nhibernate, html5, bootstrap, json, css3, soap, node.js, xml, github, web api, web forms, vb6, tfs, es2015, entity framework, android api, ado.net, c#, es6, linq, java, jquery, .net",4,3
672305,"tdd, scrum, hibernate, jpa, delphi, design patterns, visual basic, junit, maven, agile, programming, pmbok, design thinking, problem solving, scrum master, mockito, product owner, gradle, desktop applications, fortran, lean mindset, java, git",13,3
638614,"tdd, sql, ruby on rails, javascript, html5, postgresql, node.js, react.js, software developer, go lang, redis, clipper, angular, aws, react native",9,0
664933,"sql server, python, vulnerability management, information security, digital forensics, incident response, cyber security, manual testing, php",4,3
657756,"scrum, spring, hibernate, junit, spring boot, spring data, mockito, kotlin, gradle, spring cloud, backend development, java, git",4,2
678746,"ruby on rails, postgresql, web development, responsive web design, entrepreneurship, e-commerce, heroku, finance",6,4
678306,"sql, javascript, python, laravel, html5, bootstrap, codeigniter, seo, data analysis, django, tableau, php, jquery",2,0
636376,"android, javascript, html5, ios, phonegap, cordova, php",5,3
666262,"ruby on rails, sql server, javascript, python, html5, windows, bash script, mac os, microsoft word, my sql, microsoft access, flask, ubuntu server, spark, microsoft excel, redshift, c#, pandas, java",3,0
677664,"android, sql server, javascript, postgresql, mongodb, asp, docker, devops, databases, data integration - enterprise, nginx, redis, b2b, archlinux, nosql, continuos deployment, android api, apache cordova, cms, tsql, mel scripting, computer maintenance, asp.net ajax control toolkit, containerization",3,0
665068,"python, delphi, pl/sql, java web, android studio",16,0
664837,"android, scrum, javascript, java patterns, json, postgresql, hibernate, ejb, soap, web services, oracle db, primefaces framework, rest api, my sql, raspberry pi, java",7,4
674051,"sql, ruby on rails, javascript, wordpress, zend framework, uml, postgresql, css3, codeigniter, node.js, windows, software development, software engineering, ionic framework, react.js, programming, vraptor, game development, typescript, inkscape, game design, artificial intelligence, joomla, pentaho, linux, photoshop, angular, php, java, jquery, git, react native",6,0
657995,"sql server, mvc, web api, oracle db, microservices, c#, angular, php",19,3
675494,"sql, sql server, html, web development, css, scripts, dba, accounting, dba oracle, corel draw, php, java",8,0
674803,"android, javascript, python, postgresql, node.js, mongodb, react.js, rest api, django, my sql, elasticsearch, flask, web applications, ci/cd automation, angular, react native",4,0
660223,"sql server, mongodb, database systems, oracle golden gate, database design, nosql, oracle dataguard, oracle rac, sql server cluster, sql development, sql and pl/sql tuning, database tuning, database administration",11,0
666702,"azure, python, active directory, github, web services, docker, jira, jenkins, devops, openstack, agile methodologies, Big Data, hadoop, microservices, software architecture, go lang, cloud computing, machine learning, kafka, kubernetes, requirements analysis, linux, containerization, java, aws",5,4
677363,"sql server, wcf, bootstrap, mongodb, digital, visual basic, asp, phonegap, spring mvc, jira, iis, 3d studio max html5, subversion (tortoisesvn), vue.js, front end, qa director certified, typescript, antispam sms, architecture, estimation, coding and modularization, continuos deployment, sdlc audit, telecommunication, bemcss, android api, blogging, payments, mantis, managing budgets, ajax, asp.net ajax control toolkit, database acces, security solutions, jquery, .net",6,0
666385,"php, java, geez",13,0
648758,"javascript, wordpress, html, json, postgresql, css, node.js, twitter bootstrap, phonegap, sass, agile methodologies, rest api, express.js, wix.com, foundation, sequelize, photoshop, angular, jquery, git, mysql, babel",13,4
637435,"sql, sql server, javascript, primefaces, html5, jsf, hibernate, css3, spring batch, struts, oracle db, spring boot, angular, java, jquery",6,0
678999,"sql, javascript, python, mvc, html5, spring mvc, algorithms, symphony, pandas, data structures, linux, php, java",2,4
642682,"sql, javascript, python, html5, json, css3, data modeling and systems analysis, excel, xml, agile, ia, data analysis, analytics, kanban, agile methodologies, r programming, Big Data, data warehouse, workflow, business intelligence, reporting, dashboarding, leadership, negotiation, communication, tableau, etl, functional specifications, customer oriented, machine learning, documentation, presentation, business analysis, pentaho, bi architecture, teaching, certified scrum master, team player, scrum master certified, dashboards for business inteligence, data visualisation, spotfire, data presentation, decision making, negotiation capability, sql query, sap bi/bo, initiative, customer relationship, xcelsius, workforce management, detail oriented, sap analysis for office, certified product owner, data mart, teamwork oriented, java, jquery, sap",12,4
661926,"sql server, javascript, wcf, unity 2d, node.js, web api, sharepoint, knockoutjs, signalr, c#, google maps api, arcgis, angular, .net",6,3
640518,"ruby on rails, javascript, wordpress, web development, react.js, vue.js, front end, full stack",2,3
679328,"sql, uml, html5, css3, agile, jira, user stories, business analysis, project planning, use case, problem management, project management",8,4
671147,"android, junit, express.js, mockito, kotlin, retrofit, material design, integration test, unit testing, java",4,2
663959,"javascript, html5, bootstrap, css3, mongodb, react.js, my sql, redux, php, java, react native",6,3
643390,"tdd, scrum, javascript, python, english, mvc, html5, bootstrap, postgresql, css3, node.js, mongodb, design patterns, grunt, sass, apache, bower, backbone.js, rest api, nginx, portuguese, django, my sql, selenium, jasminejs, require.js, angular, java, git",10,0
662002,"sql, sql server, scrum, uml, word, visual basic, itil, cobit, pmbok, jcl, tso ispf, cics, my sql, leadership, db2, management, ms project, documentation, cobol, natural, vsam, control-m, powerpoint, ms excel, endevor, qmf",28,0
671634,"active directory, windows server, github, apache, docker, ansible, devops, squid, firewall, samba, vmware, debian, xenserver, centos, cloud computing, openvpn, zimbra, ldap, kubernetes, netapp, linux, rancher, aws, terraform",9,2
648625,"sql, sql server, javascript, postgresql, jsf, hibernate, jpa, mysql, vaadin, angular, java",4,0
637242,"microsoft office, maya, 3d, premiere, adobe illustrator, adobe indesign, adobe after effects, rhinoceros, corel draw, photoshop",7,0
664509,"android, tdd, scrum, spring, html5, json, postgresql, hibernate, netbeans, soap, tomcat, web services, docker, oracle db, spring boot, gradle, ant, maven knowledge, nginx, spring data, my sql, microservices, spring jdbc, rabbit mq, oauth2, kotlin, kafka, spring cloud, intellij, swagger, linux, android studio, angular, php, java, git, aws",6,3
676494,"sql and oracle pl/sql developer, cognos, etl, hyperion, putty, excel smartview, ibm datamanager, framework manager",4,0
647393,"android, sql, scrum, python, research, oop, svn, software development, rest api, linux, java, git, .net",11,0
649983,"android, sql server, wordpress, postgresql, delphi, crm, node.js, digital, asp, less / sass, ionic framework, jenkins, 3d studio max html5, databases, data warehouse, e-commerce, ASP.Net MVC, hana, typescript, abap, ariba cloud integration, mba, tableau, webpack, telecommunication, bemcss, android api, redux, apache tomcat, oracle soa suite, ipython, biztalk, cms, delphi for ios, computer maintenance, 5 sap implementations, oracle retail, training & mentoring, php, .net",14,3
668937,"sql, javascript, laravel, zend framework, mvc, html5, json, postgresql, css3, twitter bootstrap, vue.js, jquery ui, php, jquery, git",10,0
651308,"wordpress, iso, postgresql, grails, ionic framework, docker, prototype, subversion (tortoisesvn), semantic ui, bemcss, it operations, conversion rate optimization, computer maintenance, database acces, security solutions, training & mentoring, php",14,0
652575,"javascript, python, c, node.js, docker, bash script, jenkins, devops, shell script, continuous integration, redis, amazon web services, architecture, cloud computing, solutions architecture, linux, ci/cd automation, aws",18,0
651872,"sql, scrum, unity, c, c++, svn, lua, algorithms, c#, linux, java, git",18,3
650635,"cisco technologies, mcp, cisco wireless technologies, cisco routers, cisco switches",8,3
660423,"sql server, uml, english, html5, windows server, visual studio, maven, jenkins, virtualization, my sql, centos, visio, owasp, application security, security+, burp suite, vbscript, birt, c#, sql query, linux, eclipse, java, .net, french",7,3
662166,"javascript, python, c++, docker, react.js, es6, embedded systems, git",5,3
673583,"azure, nhibernate, bootstrap, visual studio, tfs, typescript, elasticsearch, entity framework, signalr, c#, visual studio code, ASP.Net Core, digital certificate, angular, git, .net",8,0
665623,"sql, uml, postgresql, erp, asp, progress, system analysis",7,0
667325,"iso 27002, windows and linux servers, infrastructure, itil v3 foundation, security controls, information security, network infrastructure, linux institute professional certified, checkpoint, network administration",10,0
679510,"sql, ruby on rails, sql server, javascript, wordpress, c, c++, microsoft office, html5, postgresql, jsp, hibernate, web development, css3, pl/sql, digital, windows, xml, apache, software development, jira, oracle db, programming, databases, subversion (tortoisesvn), nginx, microsoft word, magento, coding and modularization, public speaking, budgetary management, microsoft excel, powerpoint, Magento Developer, ajax, linux, business development, basecamp, eclipse, php, java, jquery",5,3
679123,"spring, soap, pl/sql, agile, documentation, business analysis, offshore, certified scrum master, payments, requirement gathering, java",8,4
676745,"javascript, html5, json, jsf, soap, xml, svn, junit, oracle db, rest api, my sql, websphere application server, mockito, jax-rs, java, jquery, git",9,2
651968,"javascript, testing, junit, jira, jenkins, agile methodologies, selenium, express.js, hp quality center, mochajs, appium, xctest, travis ci, postman, calabash, java",9,0
667392,"spring mvc, spring boot, rest api, cucumber, integration test, automated testing, java, git",2,3
665145,"tdd, sql, sql server, scrum, javascript, spring, uml, jsp, hibernate, jpa, web development, agile development methodology, soap, design patterns, xml, jboss, svn, tomcat, web services, servlets, maven, struts, jenkins, oracle db, tomcat server, spring boot, rest api, mariadb, domain drive design, esb, websphere application server, operating systems, apache tomcat, git repository, requirements analysis, ajax, linux, ejb3 +, eclipse, java, jquery, aws",8,0
666571,"javascript, python, html5, css3, node.js, mongodb, react.js, express.js, redux, angular, react native",2,3
636506,"android, swift, node.js, rest api, xcode, kotlin, google maps api",4,0
671477,"android, ruby on rails, autocad, html5, css3, node.js, 3d studio max html5, react.js, solidworks, webdesign, computer engineer, assembly, bemcss, it operations, 5 sap implementations, database administration, database acces, logistics, jquery, computer vision",11,0
679068,"security assessment and testing, telecommunication, corporate finance, it operations, redux, ipython, credit recovery, training & mentoring",6,4
637325,"javascript, html, css, node.js, react.js, angular, solidity",7,0
668318,"sql, sql server, python, jira, salesforce.com, jupyter, numpy",2,0
681760,"javascript, social media, analysis, data analysis, programming, team leadership, problem solving, management, communication, technical skills, machine learning, accounting, consulting, technical support, adsupport, writing, supervisory skills",9,3
675501,"sql server, wcf, bootstrap, visual basic, asp, jira, jenkins, prototype, 3d studio max html5, dynamic script loader, subversion (tortoisesvn), knockoutjs, sonar, continuos deployment, telecommunication, bemcss, cisco certified networking associate, android api, cummins engines, computer maintenance, claims, ajax, asp.net ajax control toolkit, nunit, training & mentoring, jquery, .net",8,4
666596,"marketing, team leadership, negotiation, marketing communications, marketing strategy, business analysis, team management, business planning",16,0
673229,"python, c++, microsoft office, testing, interpersonal skills, windows, holistic view, data analysis, portuguese, professor, quality assurance, team leadership, native brazilian portuguese, system development, process integration, b2b, management, communication, polymer, process analysis, system analysis, matlab, pascal, simulation, lean startup, teaching, basic spanish, process improvement, test automation, team management, sales and client relationship, material design, people management, negotiation capability, quality control, good logic, good in teamwork, adaptability, honest, mechanical design, facilitation, factory method, organizational skills, supply chain",30,0
639027,"sql, scrum, javascript, spring, html5, hibernate, node.js, spring boot, rest api, spring data, angular, java",12,3
680712,"javascript, python, node.js, react.js, mongoose, full stack",2,4
670135,"javascript, laravel, zend framework, web development, mongodb, apache, web services, react.js, nginx, microservices, front end, open source, joomla, cloud computing, magento, collaboration, video editing, enterprise application architecture, cms, linux, php",6,3
679455,"android, agile development methodology, xamarin, c#, xamarin forms",7,0
653898,"sql, ruby on rails, javascript, c, oracle db, c#, linux, php, java",4,0
667182,"sql, javascript, python, html5, json, css3, salesforce.com, visualforce, apex developer, java, jquery",5,0
677337,"javascript, wordpress, laravel, spring, java sdk 1.5 1.6 1.7 and 1.8, html5, jsf, hibernate, css3, rest api, vue.js, angular, php, git",8,3
661159,"sql server, mvc, html5, crystal reports, web forms, vb6, c#, php",8,3
648523,"word, strategic planning, powerpoint, saas, ms excel, sales strategy, project management",6,0
624538,"tdd, scrum, javascript, python, unity, postgresql, software development, react.js, rest api, game development, django, front end, redux, scrum master certified, full stack, management of projetct, backend development",11,3
646106,"sql server, javascript, crm, xml, visual basic, asp, apache, iis, data integration - enterprise, microsoft sharepoint, antispam sms, ariba cloud integration, sqlite, archlinux, estimation, continuos deployment, freebsd, telecommunication, it operations, it governance, algorithms, adobe marketing cloud, application lifecycle management, apache tomcat, cisco wireless technologies, conversion rate optimization, dotnetnuke, appdynamics, credit recovery, ajax, asp.net ajax control toolkit, aspose reports, budgeting, maintenance printers, database acces, security solutions, training & mentoring, angular, php",18,0
678595,"tdd, javascript, html5, css3, node.js, mongodb, react.js, express.js, mongoose, angular",2,4
664565,"android, javascript, html5, itil foundation certified, angular, java",6,2
639190,"scrum, uml, soa, bpm, rup, requisite analysis, visio, axure, pmp, business analysis, insurance",20,0
678970,"android, javascript, html5, css3, mac os, oracle db, artificial intelligence, symphony, network administration, System Administration, eclipse, oracle apex - expert, php, java",3,0
660246,"android, python, c++, visual studio, software development, programming, opencv, machine learning, matlab, boost, algorithms, jni, c#, embedded systems, pattern recognition, neural networks, network programming, signal processing, video processing, image processing, multithreading, eclipse, java, computer vision",13,0
636738,"javascript, python, spring, node.js, react.js, django, flask, java, aws",5,0
